STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,23.296183347702,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,27.2114455699921,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,31.1103761196136,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,28.1953513622284,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,29.4529765844345,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2022,,12.51160800457,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BGR,Bulgaria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2023,,17.9466933012009,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,23.7452879548073,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,20.8473414182663,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,18.6559170484543,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,18.3073654770851,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,20.4842880368233,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,21.2719976902008,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,23.691114783287,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,24.4996085762978,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,24.129019677639,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,25.3709822893143,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,25.2300173044205,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,26.7135322093964,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2022,,28.5143822431564,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HRV,Croatia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2023,,30.7031333446503,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,11.6898745298386,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,11.5377433598042,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,11.2426981329918,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,12.2443802654743,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,14.2718821763992,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,14.4879847764969,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,16.0181015729904,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,18.4622451663017,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,18.8991755247116,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,19.8561921715736,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2020,,17.9748967289925,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,16.4196163415909,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2022,,12.0738543570042,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ROU,Romania,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2023,,11.6768039762974,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2010,,8.87432768940926,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2011,,9.13219377398491,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2012,,9.59694087505341,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2013,,9.01603400707245,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2014,,9.11706238985062,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2015,,8.67024138569832,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2016,,9.77583527565002,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2017,,9.43180173635483,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2018,,9.41284894943237,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2019,,9.98647436499596,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,PL_50,50% of the national median disposable income,2021,,9.82726588845253,,A,Normal value,,,,,1,One,,,,,,
